CS,BZO,BZO_ratio,Total_GSL,C3ratio_emmeans,Alk_emmeans,OH_emmeans,MSO_emmeans,GSOH_emmeans,lc,sc,GSOX_emmeans,Alk_OH_ratio,Ref,AOP,MAM,GSOH,Key,Classification,Classification_name,PC1,PC2,PC3,PC4,PC5,PC6,Name,Country,Lat,Long
CS77342,0.002520973,0.099569685,0.02531868,0.988668877,0.657882261,0.28685982,0.000235618,0.937946456,0.745609208,0.138126553,0.055022301,2.293392849,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.891682768,-0.753120296,-0.222461732,-0.446349131,0.433412612,5.55E-16,IP-Tau-0,ESP,42.54,0.84
CS77344,0.000677173,0.040619675,0.016671059,1.003410802,0.886943241,0.259829375,-0.015252159,0.938110008,0.892025101,0.056593466,-0.131520457,3.413560304,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.497981971,-1.718543195,-0.389959578,-0.622432332,0.220590969,2.22E-16,IP-Tdc-0,ESP,41.5,-1.88
CS77348,0.001171132,0.038595085,0.030344071,0.975250051,0.557547352,0.385308903,0.000341624,1.023017903,0.865504102,0.07948851,0.056802121,1.447013935,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-1.035153766,-0.244951811,-0.419787332,-0.40067118,0.221161891,1.11E-15,TDr-16,SWE,55.7719,14.1211
CS77349,0.000827477,0.040251501,0.020557668,0.816806698,0.446970919,0.325136563,0.183439953,0.937946456,0.787573811,0.123654978,0.044452566,1.374717489,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,0.365804019,0.791421998,1.63678096,-3.139938191,-0.645876689,2.11E-15,TDr-17,SWE,55.7717,14.1206
CS77350,0.002585242,0.089516896,0.028879933,0.999374842,0.390740326,0.50749814,0.00280177,0.938091166,0.643388501,0.198232902,0.098959764,0.769934498,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.131989816,0.429776505,-0.101864589,-0.042961329,0.0982451,5.00E-16,TDr-18,SWE,55.7714,14.1208
CS77351,0.004136287,0.184437127,0.022426542,0.966546915,0.068871062,0.739785343,0.000263649,0.937946456,0.674536848,0.13935996,0.191079945,0.093096008,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.225021173,1.792993355,-0.045724473,0.573669931,-0.227259351,6.94E-16,TDr-2,SWE,55.7686,14.1383
CS77352,0.003887412,0.189751007,0.020486911,0.994223141,0.417126923,0.35818261,0.000234178,0.937946456,0.625126548,0.171753271,0.22445629,1.164564977,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.53058634,0.226773589,-0.191000939,-0.002409732,0.622096022,2.67E-16,TDr-4,SWE,55.7689,14.1375
CS77353,0.003999756,0.16826774,0.023770189,0.948996841,-0.009194802,0.938086371,0.000266788,0.937946456,0.691654995,0.129935567,0.070841642,-0.009801658,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.877742198,2.205524193,0.028281709,0.674790748,-0.866562661,1.61E-15,TDr-5,SWE,55.7692,14.1369
CS77354,0.004225992,0.187533797,0.022534562,0.953870554,-0.008385964,0.706001373,0.00024332,0.937946456,0.657443218,0.150279912,0.302141272,-0.011878113,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-0.831997615,2.068346504,-0.064484276,0.740502577,0.023408934,9.44E-16,TDr-7,SWE,55.7694,14.1347
CS77355,0.00104299,0.038391043,0.027167535,0.983108638,0.480084709,0.435389279,0.000419269,1.059108928,0.837514848,0.072340902,0.084106743,1.102656247,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-1.051706177,0.11675164,-0.494488718,-0.323184154,0.188494404,1.44E-15,TDr-8,SWE,55.7706,14.1342
CS77356,0.001508614,0.104752261,0.014401732,0.975243145,0.326132465,0.615155009,0.000708395,1.079913607,0.807193464,0.080767577,0.058004132,0.530163065,Accession,AOP23,C3,F,C3_AOP23_F,3,OH-But,-1.414881142,0.834534082,-0.478276567,-0.10926029,-0.223183801,1.50E-15,TDr-9,SWE,55.7708,14.1342
CS77357,0.003551698,0.127380682,0.027882548,0.009202396,0.802584143,0.112599648,0.000120826,0.985161474,0.60272655,0.244588335,0.084695383,7.127767772,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.813262217,-1.776219845,-0.803355765,-0.260836519,-0.90448077,3.89E-16,Teano-1,ITA,41.33,14.09
CS77358,0.00256309,0.098549065,0.026008263,1.000751052,0.767440498,0.270104891,-0.003358498,0.938110008,0.716634366,0.164742029,-0.034186891,2.841268429,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.158824625,-1.198965892,-0.262661475,-0.598152497,0.333736792,6.66E-16,TEDEN 02,SWE,62.8836,18.1842
CS77359,0.002364638,0.094057788,0.025140268,0.979660975,0.82581104,0.23777941,-0.00444922,0.753244379,0.746868055,0.128649186,-0.059141229,3.473013248,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.147443203,-1.600094506,0.211805056,-0.401652533,0.318780115,-5.55E-16,TEDEN 03,SWE,62.8839,18.1836
CS77361,0.003932513,0.182623877,0.0215334,0.980453282,0.640763519,0.316803931,0.00021699,1.036592066,0.620017645,0.176349995,0.04221556,2.022587022,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.971287779,-0.596542964,-0.4842916,-0.562262468,0.33584601,9.44E-16,Teiu-2,ROU,44.69,25.17
CS77365,0.001276307,0.051822756,0.024628312,1.002262679,0.642863772,0.501748689,-0.01011807,0.938110008,0.840850647,0.057746873,-0.134494392,1.28124654,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.876967215,-0.606908535,-0.238155832,-0.308702783,-0.273937136,1.22E-15,TGR 01,SWE,62.806,18.1896
CS77366,0.002361798,0.079273067,0.029793196,1.001068799,0.724825764,0.343483381,-0.004779372,0.938110008,0.788394239,0.10105851,-0.063529774,2.110220764,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.374699611,-0.996195916,-0.247447045,-0.512747637,0.142822989,4.44E-16,TGR 02,SWE,62.806,18.1896
CS77370,0.002328731,0.105602542,0.022051846,0.978710281,0.479372741,0.261974671,0.018835208,1.039641284,0.729549895,0.15299345,0.23981738,1.829843853,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.195385021,0.078776646,-0.321329637,-0.558656483,0.738915704,7.91E-16,Toc-1,ROU,46.01,22.33
CS77371,0.00111484,0.034442469,0.032368179,1.001086855,0.865783561,0.176795278,-0.004860112,0.938110008,0.863399887,0.091473697,-0.037718726,4.897096637,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.023045404,-1.642085071,-0.316270161,-0.735569978,0.513760195,4.44E-16,IP-Tol-7,ESP,42.11,0.6
CS77373,0.001590633,0.085468184,0.01861082,0.976106412,0.48118569,0.362323393,0.000477559,0.937946456,0.788982212,0.092711766,0.156013358,1.328055819,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.708326027,-0.026090733,-0.193874428,-0.12345691,0.453211769,6.80E-16,TOM 03,SWE,62.9619,18.35
CS77374,0.000994474,0.051848798,0.019180271,1.001347692,0.872895645,0.188960401,-0.006026503,0.938110008,0.78316532,0.124491777,-0.055829543,4.619463339,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.102915381,-1.667415429,-0.323389678,-0.732928099,0.461175274,-1.11E-16,TOM 04,SWE,62.9619,18.35
CS77375,0.004062515,0.188857536,0.021511003,0.987318312,0.660487199,0.209419228,-0.004113737,0.938110008,0.625222081,0.162616128,0.134207309,3.153899497,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.559426881,-0.827324311,-0.300279723,-0.352456573,0.745023468,2.78E-17,TOM 06,SWE,62.9622,18.35
CS77376,0.002220464,0.076572923,0.028998031,0.990464047,0.595473465,0.388066103,-0.004389571,0.938110008,0.793488292,0.113049917,0.020850003,1.534464002,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.189419029,-0.469881487,-0.229183891,-0.27618417,0.194189861,3.89E-16,TOM 07,SWE,62.9614,18.3608
CS77377,0.001274262,0.040440326,0.031509687,0.967893201,0.494347757,0.439948395,-0.008806863,0.938110008,0.89205285,0.051855577,0.074510711,1.123649415,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.117774223,-0.074079654,-0.262733559,-0.007420712,0.170760234,3.89E-16,Tomegap-2,SWE,55.7,13.2
CS77378,0.001889534,0.072257956,0.02614984,0.980906707,0.386109968,0.530360668,0.000472076,0.937946456,0.816425337,0.066749242,0.083057287,0.728013956,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.204970963,0.443805782,-0.123596367,0.008909517,0.000350286,9.99E-16,IP-Tor-1,ESP,41.6,-2.83
CS77380,0.00301686,0.122698318,0.024587623,0.999967596,0.688174931,0.202603401,0.015847664,0.937946456,0.615808488,0.247258874,0.093374003,3.396660304,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.56093484,-0.849925344,-0.089645576,-0.75634101,0.629904094,1.11E-16,Tos-95-393,SWE,59.4333,17.0167
CS77381,0.004791454,0.186023175,0.025757296,0.982640959,-0.004872927,0.940657498,0.000141388,0.937946456,0.580856972,0.226262647,0.064074041,-0.005180342,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.948008051,2.203248163,0.041035756,0.651242207,-0.824290741,1.50E-15,Tottarp-2,SWE,56.27373,13.90045
CS77382,0.002986637,0.119155008,0.02506514,0.058473106,0.373356788,0.140923452,0.000133114,0.984090779,0.617902706,0.24696299,0.485586645,2.649358793,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.852780158,-0.07201005,-0.769140064,0.542075391,-0.122701074,0,TOU-A1-88,FRA,46.6667,4.11667
CS77383,0.00206708,0.095522107,0.021639807,0.004788936,0.532458899,0.10393224,0.000127837,0.964619313,0.580074156,0.297862633,0.363481024,5.123135025,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.636798548,-0.748773142,-0.751801844,0.298935975,-0.374028506,2.22E-16,TOU-A1-89,FRA,46.6667,4.11667
CS77384,0.001774015,0.144595595,0.012268804,1.001757355,0.758148519,0.259663678,-0.007858402,0.938110008,0.682090289,0.149253425,-0.009953794,2.919732652,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.100514424,-1.187501748,-0.313418822,-0.499445086,0.417764198,5.55E-16,TR?? 01,SWE,62.9169,18.4728
CS77385,0.002138252,0.065608899,0.032590884,-0.00291155,0.726831623,0.185798728,0.000178346,0.957190821,0.771785061,0.141764184,0.087191303,3.911930021,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.716331016,-1.465033715,-0.700825692,-0.089483487,-1.06262048,3.89E-16,TRE-1,FRA,48.86,4.1
CS77386,0.002472979,0.089789131,0.027542075,0.044395586,0.486284172,0.076340871,0.01468582,0.09136114,0.453702449,0.444983462,0.422689137,6.36990603,Accession,Alk,C4,NF,C4_Alk_NF,10,Butenyl,1.922574388,-1.179940168,1.800133102,1.405187095,-0.182934159,-5.05E-15,IP-Tri-0,ESP,37.38,-6.01
CS77387,0.003051072,0.120624261,0.025294016,0.010028358,0.357742003,0.127859707,9.57E-05,0.924858784,0.524261191,0.34049069,0.514302614,2.797926035,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,2.025158809,-0.08418823,-0.631055558,0.687644915,-0.128419779,-5.55E-16,IP-Trs-0,ESP,43.37,-5.49
CS77388,0.001136409,0.046581999,0.024395883,0.015872891,0.535041276,0.084577885,0.000232033,0.954192366,0.783461453,0.145566036,0.380148806,6.326018631,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.703006673,-0.773263827,-0.725693142,0.307718871,-0.286110767,0,Ts-5,ESP,41.7194,2.93056
CS77389,0.002726712,0.176739253,0.01542788,0.964131485,-0.008525456,0.909115744,0.014643286,0.937946456,0.593755782,0.215913203,0.084766426,-0.009377745,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.722211436,2.252589803,0.172229346,0.425409222,-0.811280566,8.33E-16,Tsu-0,JPN,34.43,136.31
CS77391,0.005313146,0.228601243,0.023241982,0.986765356,0.007366739,0.948511865,0.000221532,0.937946456,0.602753541,0.160036093,0.043899863,0.007766629,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-2.024273946,2.162265597,0.046646509,0.621689353,-0.87021234,1.28E-15,Tu-B1-2,GER,48.52,9.08
CS77392,0.003624195,0.136738371,0.026504594,1.000483085,0.412682996,0.284230247,0.0573497,0.938110008,0.60387192,0.251328506,0.245737057,1.451932015,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.006007328,0.443897002,0.376328494,-0.96537068,0.60335714,8.47E-16,Tu-B2-3,GER,48.52,9.08
CS77393,0.003041152,0.164559524,0.018480559,0.032887196,0.662831906,0.204758634,0.000168495,1.000307027,0.546580326,0.264621486,0.132240965,3.237137761,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.763929217,-1.157601841,-0.797577635,-0.051404392,-0.952338292,2.78E-16,Tu-KB-6,GER,48.52,9.05
CS77394,0.00340863,0.148229158,0.022995678,0.971288903,0.42788088,0.39764831,0.013253039,1.018363633,0.627373803,0.219994165,0.161217771,1.076028412,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.670894059,0.31552525,-0.268759838,-0.367436788,0.337530842,7.49E-16,Tu-KS-7,GER,48.53,9.07
CS77395,0.003962622,0.20814058,0.0190382,0.985085664,-0.005477417,0.923783493,0.000158928,0.937946456,0.499992172,0.272333675,0.081534996,-0.00592933,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.872847085,2.196775715,0.03530162,0.655946741,-0.754759273,1.55E-15,Tu-NK-12,GER,48.52,9.05
CS77396,0.002203081,0.086798196,0.025381645,0.990830437,0.504441795,0.455393366,0.000248568,1.070846039,0.765144771,0.130605758,0.039916271,1.107705627,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-1.224220998,0.045199752,-0.517378028,-0.394542374,0.081310853,1.44E-15,Tu-PK-7,GER,48.52,9.05
CS77397,0.003902924,0.155282824,0.025134293,0.980493446,0.225590827,0.334534029,0.029270034,1.046034745,0.655223202,0.189129369,0.41060511,0.674343437,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,0.236111266,1.157378696,-0.199551924,-0.278243771,0.88214931,1.17E-15,Tu-W1,GER,48.52,9.03
CS77398,0.003227326,0.137040227,0.023550209,0.979288419,0.246416708,0.407322525,0.019023007,0.937946456,0.686387197,0.175550756,0.32723776,0.604967054,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.181777586,0.992261153,0.019304689,-0.003721022,0.622922676,5.00E-16,Tu-WH,GER,48.55,9.06
CS77399,0.001356262,0.044277018,0.030631286,0.929723003,0.779504515,0.236692983,-0.005511516,0.956605124,0.844727057,0.085236285,-0.010685983,3.293314843,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.952799596,-1.28886597,-0.376949233,-0.566457668,0.324597272,3.89E-16,Tur-4,SWE,57.6511,14.8043
CS77636,0.001622929,0.080174277,0.020242515,1.004821219,0.899925989,0.35157596,-0.021559151,0.938110008,0.865663831,0.032973472,-0.229942799,2.559691475,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.974567619,-1.74127944,-0.417861006,-0.566385553,-0.114884918,4.44E-16,Ale-Stenar-77-31,SWE,55.3833,14.05
CS77643,0.003345237,0.159550472,0.020966638,0.971739117,0.060428459,0.460913288,0.068427435,1.083942526,0.651457184,0.174752337,0.410230818,0.131105916,Accession,MSO,C3,F,C3_MSO_F,5,3MSO,0.273718207,2.063945445,0.15289124,-0.725186742,0.475350232,1.50E-15,Br??sarp-45-153,SWE,55.7167,14.1333
CS77651,0.000854554,0.029992777,0.028491993,0.955639717,0.432039672,0.374566563,0.000238678,1.054587181,0.817956292,0.121168954,0.193155087,1.153438973,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.600086229,0.252605455,-0.51927457,-0.188370989,0.462211672,9.23E-16,Aledal-14-73,SWE,56.7,16.5167
CS77732,0.001338778,0.065509409,0.020436423,0.877332556,0.077437417,0.161395951,0.073234477,0.937946456,0.754309007,0.172284014,0.687932155,0.479797766,Accession,MSO,C3,NF,C3_MSO_NF,6,3MSO,1.735613379,1.692363522,0.445185349,-0.491710625,1.391010476,4.44E-16,Map-42,USA,42.166,-86.412
CS77906,0.00330873,0.169929111,0.019471237,0.037905444,-0.00449157,0.267413475,0.032328741,0.937946456,0.489710128,0.324721689,0.704749354,-0.01679635,Accession,MSO,C4,NF,C4_MSO_NF,12,4MSO,2.498827316,1.562677498,-0.262905513,0.758225743,-0.113114668,0,Boo2-3,SWE,55.86,13.51
CS77913,0.002016519,0.067980324,0.029663274,1.001753167,0.787103273,0.287905628,-0.007839674,0.938110008,0.83858817,0.061879059,-0.067169227,2.733893324,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.312121841,-1.283444827,-0.301774802,-0.564474739,0.256095817,3.33E-16,Dra-3,SWE,62.6814,18.0165
CS78000,0.00147125,0.135062861,0.010893076,1.002134999,0.892447293,0.244004854,-0.009547119,0.938110008,0.700851355,0.138368723,-0.126905028,3.657498117,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.421766983,-1.725696089,-0.337422276,-0.726701156,0.236333485,-1.11E-16,Eden-5,SWE,62.877,18.177
CS78009,0.002041995,0.087955927,0.023216116,0.999932406,0.498609855,0.351513238,0.00028273,0.937946456,0.742281911,0.125535425,0.149594177,1.418466791,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.74235624,-0.091381078,-0.1911043,-0.162442023,0.504927371,8.33E-17,Fj??2-6,SWE,56.06,14.29
CS78030,0.002909913,0.114430589,0.025429503,0.061321067,0.08896889,0.207748506,0.025703127,0.938110008,0.649329956,0.219502914,0.677579476,0.428252852,Accession,MSO,C4,NF,C4_MSO_NF,12,4MSO,2.447839568,1.146082047,-0.347756202,0.697506225,0.017489347,2.22E-16,Rev-3,SWE,55.6942,13.4504
CS78035,0.001864053,0.096469902,0.019322638,0.036904177,-0.005002872,0.254640195,0.041980862,0.937946456,0.588149142,0.293776604,0.708381815,-0.019646829,Accession,MSO,C4,NF,C4_MSO_NF,12,4MSO,2.590841951,1.59742614,-0.16786447,0.596162378,-0.119317386,2.22E-16,T1010,SWE,55.6525,13.215
CS78039,0.000987351,0.039509692,0.024990096,0.980493617,0.532575666,0.425227903,0.000558157,1.079913607,0.889847119,0.059074843,0.041638273,1.252447599,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-1.153389557,-0.077713153,-0.555337531,-0.45379439,0.123336459,1.55E-15,T1050,SWE,55.6486,13.2161
CS78040,0.001776813,0.100066439,0.017756333,1.003167831,0.808435802,0.394026798,-0.014165658,0.938110008,0.82395735,0.057209842,-0.188296941,2.051727972,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.878131091,-1.330300846,-0.324036238,-0.528620202,-0.149552275,1.11E-15,T1060,SWE,55.6472,13.2225
CS78064,0.00254863,0.093731822,0.027190659,1.001378794,0.619898506,0.319229332,-0.006165582,0.938110008,0.804228065,0.085835507,0.067037744,1.941859482,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.967423871,-0.608221056,-0.271507562,-0.277685796,0.439556837,0,T680,SWE,55.8369,13.3033
CS78079,0.000830911,0.044713054,0.018583186,1.002132815,0.777114191,0.359198411,-0.009537355,0.938110008,0.859311104,0.081191891,-0.126775247,2.163467784,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.613378333,-1.209864162,-0.29031308,-0.537089933,0.013771775,5.55E-16,T890,SWE,55.9414,13.5542
CS78367,0.001323678,0.057520736,0.023012188,0.937609508,0.340334473,0.143491761,0.010065807,1.005565553,0.715724986,0.20396635,0.506107959,2.37180498,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,0.772125606,0.470200558,-0.38317747,-0.030817121,1.426405305,5.55E-16,627ME-13Y1,USA,42.093,-86.359
CS78552,0.00358105,0.158458889,0.022599237,0.979277995,0.379070269,0.379836338,0.025079768,1.014954866,0.65391349,0.177443379,0.216013626,0.997983161,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.422068105,0.545234637,-0.140202791,-0.471253905,0.444563505,4.94E-16,Ull2-13,SWE,56.0648,13.9707
CS78767,0.002509208,0.13556211,0.018509656,1.002803087,0.618285396,0.560865664,-0.012534625,0.938110008,0.780486903,0.062022763,-0.166616435,1.102376977,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-2.08344233,-0.486706024,-0.239059985,-0.236941807,-0.438368464,9.99E-16,TV-10,SWE,55.5796,14.3336
CS78768,0.001782642,0.052925072,0.033682373,1.00127449,0.902081719,0.154410495,-0.005699163,0.938110008,0.82145124,0.074963008,-0.050793051,5.842101078,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.028724537,-1.799753698,-0.334097579,-0.784981767,0.536057794,4.44E-16,TV-22,SWE,55.5796,14.3336
CS78769,0.001855548,0.07628669,0.024323352,1.001612151,0.817612023,0.185891826,-0.00720909,0.938110008,0.808196834,0.0820648,0.003705242,4.398321552,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.934058801,-1.459178589,-0.336792008,-0.604186562,0.583291126,-1.67E-16,TV-30,SWE,55.5796,14.3336
CS78770,0.001884344,0.116130397,0.016226105,1.005820126,0.898178543,0.473797677,-0.026025983,0.938110008,0.829204796,0.034075276,-0.345950238,1.895700604,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-2.540773774,-1.681326648,-0.414322218,-0.522510307,-0.549749738,6.66E-16,TV-38,SWE,55.5796,14.3336
CS78774,0.003704995,0.154908807,0.023917265,0.98331149,0.000544997,0.664466285,0.027273758,-0.980519481,0.60583018,0.237824224,0.30771496,0.000820203,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-0.546202864,0.659195166,5.475586966,3.06481017,0.090281905,-9.63E-15,UduI 1-11,CZE,49.2771,16.6314
CS78775,0.003678692,0.168331142,0.0218539,0.999189624,-0.125330835,1.040976608,0.003631859,0.938091166,0.618773071,0.202090745,0.080722369,-0.12039736,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-2.06855192,2.751724689,0.124396123,0.786544039,-0.97092439,1.44E-15,UduI 3-36,CZE,49.2771,16.6314
CS78776,0.005902347,0.27732123,0.02128343,0.984444417,-0.009354035,0.95622388,0.000271408,0.937946456,0.574764404,0.142646932,0.052858746,-0.009782265,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-2.00789136,2.231056351,0.049427066,0.652163449,-0.872660987,1.50E-15,UduI 4-9,CZE,49.2771,16.6314
CS78777,0.00347683,0.176018826,0.019752603,0.039292983,-0.005268139,0.41929613,0.027824917,0.937946456,0.538109735,0.27291127,0.558147093,-0.012564245,Accession,MSO,C4,NF,C4_MSO_NF,12,4MSO,1.794377467,1.636224792,-0.247537886,0.791810663,-0.661717807,3.33E-16,Uk-3,GER,48.0333,7.7667
CS78778,0.003474887,0.196213714,0.017709705,0.992674571,0.354198185,0.57416942,0.000242153,0.937946456,0.603482608,0.192143459,0.071390242,0.616887929,Accession,AOP23,C3,NF,C3_AOP23_NF,4,?,-1.328982497,0.597280522,-0.10357694,0.056053458,-0.084538982,1.05E-15,UKID107,UK,52.9,-3.1
CS78781,0.001425227,0.047639554,0.029916884,0.192778047,0.501691543,0.148311382,-0.002411821,0.540700628,0.720468351,0.199434106,0.352408896,3.382690769,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.276576212,-0.864283261,0.475697816,0.918480927,-0.133558885,-2.44E-15,Cal-2,UK,53.3,-1.6
CS78782,0.002454183,0.093051517,0.026374454,-0.002219265,0.650077943,0.1400166,0.000135941,0.973743943,0.632459188,0.229823408,0.209769516,4.642863371,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.143536945,-1.180639136,-0.764940482,0.049489935,-0.743732806,1.05E-16,Cnt-1,UK,51.3,1.1
CS78783,0.001666906,0.059156724,0.028177794,0.197575448,0.641494189,0.116556975,0.000131995,0.835002308,0.687310864,0.221544596,0.241816841,5.503696282,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.008685514,-1.187302768,-0.316515403,0.178324352,-0.283715397,-5.00E-16,For-2,UK,56.6,-4.1
CS78784,0.004903481,0.158012178,0.031032298,0.979782152,0.392628751,0.497830605,0.000188633,1.034566278,0.699238707,0.140765244,0.109352011,0.788679415,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-1.079079061,0.472095928,-0.405328051,-0.130226003,0.110243998,1.50E-15,Kil-0,UK,56,-4.4
CS78785,0.001093899,0.041994868,0.026048397,0.990291278,-0.002277024,0.113682974,0.055943634,0.937946456,0.468937646,0.478800364,0.832650416,-0.020029594,Accession,MSO,C3,NF,C3_MSO_NF,6,3MSO,1.972508568,1.946978136,0.289340849,-0.078304337,2.017756111,2.22E-16,Mc-1,UK,54.6,-2.3
CS78786,0.002147586,0.106225415,0.020217252,0.976581359,0.712021263,0.26643961,0.000238155,1.025226636,0.701663458,0.171137798,0.021300972,2.672355141,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.941664901,-0.913250441,-0.474965442,-0.667527245,0.38736576,9.44E-16,UKID63,UK,54.1,-1.5
CS78787,0.003231599,0.189935573,0.017014185,0.355893705,-0.015668033,0.76222922,0.00045461,0.937946456,0.689295781,0.106531344,0.252984203,-0.02055554,Accession,OH,C4,NF,C4_OH_NF,13,4OHB,-0.252947255,1.889687126,-0.270831774,1.028457365,-1.234319263,1.30E-15,Set-1,UK,54.1,-2.3
CS78789,0.002764434,0.101813172,0.027152027,0.002955917,0.742588754,0.130960735,0.00012384,0.965087032,0.614657018,0.245056216,0.126326672,5.670316038,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.911750762,-1.550190265,-0.743115599,-0.117258577,-0.872935927,-2.78E-17,UKID74,UK,51,-3.1
CS78790,0.001817456,0.085325411,0.02130029,0.992767746,0.701748599,0.235983348,0.000189807,1.066154559,0.693908202,0.203811637,0.062078246,2.973720841,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.797461222,-0.853352609,-0.593876393,-0.70559661,0.550749248,7.77E-16,Ty-1,UK,56.4,-5.2
CS78791,0.004843894,0.186744828,0.025938571,0.957134427,0.024424734,0.874998574,0.000101069,1.004724923,0.497877464,0.31431504,0.100475623,0.027914027,Accession,OH,C3,F,C3_OH_F,7,3OHP,-1.701994303,2.091840766,-0.179226281,0.529251043,-0.675024486,1.75E-15,UKID96,UK,57.4,-5.5
CS78792,0.00278526,0.090596004,0.03074374,-0.002031092,0.758865342,0.150659561,0.000124414,0.965117955,0.67191942,0.215427205,0.090350682,5.036954413,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.782167053,-1.603910315,-0.737132761,-0.152375307,-0.987106541,1.67E-16,UKNW06-003,UK,54.5,-3
CS78794,0.005681978,0.164982147,0.034439957,0.983309727,0.017489456,0.245465424,0.232590846,-0.104847277,0.469923325,0.34784399,0.504454273,0.071250183,Accession,MSO,C3,NF,C3_MSO_NF,6,3MSO,1.937006547,1.886153,5.042938427,-1.686866902,0.492879942,-4.22E-15,UKNW06-233,UK,54.6,-3.3
